y,x1,x2,x3,x4,x5,x6
-1.5529,-0.050411,-0.18892,0.008368,-0.27262,-0.094094,0.14705
1.0706,0.0084402,-0.24812,-0.012454,-0.16871,0.065356,-0.10455
-0.22149,-0.028937,0.078047,-0.0067029,0.043374,-0.045223,0.025556
-1.4371,-0.02629,-0.38388,0.0010544,-0.35522,-0.12451,0.42882
-1.7227,0.032773,-0.10213,0.017253,-0.18964,-0.14233,-0.3404
1.6099,0.036393,0.055604,-0.0010248,-0.26132,-0.11622,0.45219
2.5562,0.021986,0.31012,-0.0011311,0.08497,-0.003125,0.49052
0.2765,-0.018642,0.060433,0.0075474,-0.16831,0.1203,-0.21916
2.7673,-0.012791,0.21191,0.017307,-0.29969,-0.00094932,1.0463
2.489,0.030434,0.2628,0.0079869,0.13553,0.10745,-0.24293
1.9822,0.024463,0.38966,-0.0016294,-0.21685,0.20738,-0.48345
-0.76396,0.016755,0.0038377,-0.011619,0.090254,0.16217,0.05048
2.4838,0.040254,0.073722,0.003447,0.16468,0.15975,-0.1558
0.011008,0.069711,0.43288,0.029973,-0.34509,-0.11888,0.9142
0.74657,-0.028505,-0.23018,-0.013759,-0.11535,-0.12909,0.18968
-0.13426,-0.065332,0.075226,-0.009162,0.17546,-0.085397,0.13736
-0.82312,-0.040654,-0.052352,0.016457,-0.086593,-0.16344,0.75383
1.6115,0.0075888,0.15371,-0.018591,0.25236,-0.17473,0.13489
-1.0144,-0.014053,-0.24505,-0.00769,0.23555,0.033987,0.0066054
0.0058096,-0.054066,-0.1137,-0.019323,0.087042,0.14977,-0.26383
2.5618,0.072318,0.38626,-0.010598,0.11112,0.1827,-0.6479
0.33566,0.014063,0.47327,0.03691,-0.0034143,0.15466,-0.1934
-1.4733,-0.12071,-0.39677,0.011398,0.10302,-0.061523,0.025512
-0.56838,-0.026057,-0.20729,-0.0028579,0.37479,0.19072,-0.66662
-1.4963,-0.11986,-0.64915,0.014307,0.23127,0.15163,-0.79937
-1.7589,0.00073159,0.16182,-0.016241,-0.16684,-0.17378,-0.25031
1.3921,0.063128,0.31997,-0.008782,0.15066,0.074596,0.14569
-0.62144,0.043979,0.32641,0.0037265,-0.19584,-0.023603,0.014074
-1.0617,0.014351,-0.33404,-0.019662,-0.17396,0.036339,0.048114
-0.85977,-0.013415,-0.13706,-0.011879,0.07583,0.023778,-0.27986
-1.996,-0.0026383,-0.046849,0.012106,-0.28684,-0.11649,-0.023464
0.39277,-0.010974,0.069873,-0.013253,0.38376,0.076888,0.5168
-0.15517,-0.049855,-0.13735,-0.027571,0.229,0.078618,-0.37223
-0.89509,0.018384,-0.0886,0.024971,-0.358,-0.2042,0.0046382
1.1252,0.051741,0.44005,0.03574,-0.20255,-0.26337,0.0039972
2.0663,-6.71E-05,0.12149,-0.011247,0.29144,0.16319,-0.30044
-0.46429,-0.0011936,0.13809,-0.010552,-0.18461,-0.11503,0.64659
0.17262,-0.11582,-0.31619,-0.064389,0.59704,0.1468,-0.30427
2.0441,0.052532,0.29811,0.066923,-0.12806,-0.28031,0.94477
-2.1781,-0.014642,0.23108,0.043354,-0.52012,-0.19286,0.34234
0.66091,-0.053446,-0.86995,-0.080347,0.43751,0.040838,-0.021521
-0.10861,-0.054682,0.12002,0.0064491,-0.15177,0.066643,0.46
-0.077823,-0.028222,0.0094022,-0.038905,0.30115,0.01435,-0.047769
0.5364,0.029907,0.35665,0.022086,-0.10521,0.025509,-0.21063
-0.9441,0.06061,0.033448,-0.0064058,-0.30128,-0.09536,-0.58921
-1.0868,-0.035008,0.095438,0.008769,-0.06659,0.079091,-0.24427
-0.19629,0.0052231,0.2828,-0.009851,-0.0071076,-0.017227,0.24715
0.7695,-0.025283,-0.056302,0.012178,-0.21547,-0.15365,0.10331
-0.90134,0.061838,0.39666,0.0083969,-0.098188,-0.26808,0.76643
1.7493,0.012298,0.13567,0.0011743,0.19131,-0.072578,0.42569
-0.95328,-0.035816,-0.30676,0.017123,-0.1062,0.22988,-0.34199
2.2826,0.0064627,0.35875,0.0159,-0.013509,0.061193,-0.14323
0.19873,0.014922,0.20272,0.023797,-0.02,-0.011985,0.4193
2.3568,-0.041728,0.15129,0.0085854,0.05443,0.12248,0.52897
-1.2047,-0.022949,-0.15269,-0.0019211,-0.34008,-0.12836,0.2274
-0.98026,-0.013854,0.16713,-0.010215,-0.13644,-0.051502,0.30266
0.44576,-0.014511,0.49318,0.037047,-0.58428,-0.29674,0.30268
0.32058,0.091825,0.36239,0.017419,-0.010496,0.15542,-0.81536
1.1769,0.074338,-0.05103,-0.031855,0.37399,0.090753,0.29089
0.29339,0.064444,0.47999,0.0094216,0.2439,0.078875,-0.3596
1.1464,0.016195,0.26428,-0.002996,0.33902,0.10772,-0.011396
-0.50052,-0.04431,-0.57443,-0.077077,0.51541,-0.05628,-0.16648
-0.084803,0.012006,-0.23458,-0.005056,0.15776,0.0094112,-0.27148
-1.2208,-0.017452,-0.028307,0.016728,0.0030734,0.022872,-0.2595
-0.15786,0.044328,-0.051386,-0.0061879,-0.035491,0.071512,-0.34738
0.674,0.045723,0.3535,0.0099438,0.11598,-0.0054947,-0.18178
1.6807,0.0011983,-0.26747,-0.040914,0.45124,0.25303,-1.1373
-2.2148,0.0083207,0.035767,0.011141,-0.44907,-0.23245,0.56649
0.81491,-0.071248,-0.37095,-0.015282,0.12562,0.056856,-0.58191
-1.4038,0.0071191,0.12955,0.012775,-0.12077,0.0687,-0.67352
2.0976,0.076209,0.41279,0.014043,-0.099931,-0.028215,-0.13305
-0.9027,-0.012634,-0.4763,-0.010433,-0.22322,0.045316,0.58056
0.56244,-0.037276,-0.55336,-0.039873,0.31667,0.17019,-0.92632
1.4357,-0.048852,0.33758,0.015512,-0.11633,-0.049164,-0.31041
-1.9711,-0.0093898,-0.13394,-0.0088966,-0.17018,-0.0046088,-0.35877
-1.0068,-0.051875,-0.27863,-0.019099,0.26488,-0.14287,-0.06623
-1.6125,-0.023087,-0.32879,0.012914,-0.097902,-0.048341,-0.38996
1.4775,0.00041387,-0.7661,-0.018904,0.011716,0.041927,0.34189
-1.4376,0.053538,-0.1405,0.014003,-0.26036,-0.23399,-0.022479
-0.16729,-0.033167,-0.23806,-0.01671,0.010276,0.17015,0.34159
0.29898,-0.033977,-0.18449,-0.0065717,-0.096237,-0.16475,1.2595
-0.55466,0.062673,0.33498,0.036899,-0.20777,0.074022,-0.59777
1.4436,-0.019593,0.17546,0.013805,0.11891,0.24515,-0.10182
1.5349,0.044363,0.40367,0.026355,-0.089127,-0.037901,0.73588
0.71599,-0.019061,-0.29763,0.015755,0.0060685,-0.069322,-0.33623
-1.2026,0.016332,-0.15618,0.030817,-0.13225,-0.12606,-0.2975
-0.9508,0.011767,0.58053,0.03408,-0.36303,-0.12003,0.32014
-0.8834,-0.018376,0.066589,-0.010302,-0.15988,-0.27847,0.32644
0.70929,-0.01308,-0.027269,0.0029774,-0.10529,0.046742,0.3248
-1.1077,-0.066681,-0.11992,-0.014644,0.21165,0.092627,-0.11011
0.58181,0.055103,0.69734,0.045503,-0.59637,-0.22423,0.74102
0.24299,-0.005587,-0.026245,0.053192,-0.37566,-0.014108,0.11556
-0.17517,-0.052777,-0.0959,-0.035462,0.54937,0.17184,-0.87312
-0.95195,-0.019466,0.021372,-0.0047539,-0.1206,-0.15592,0.30703
2.3415,0.05778,0.43978,0.040659,-0.32287,-0.00069157,0.54937
2.5252,0.040664,-0.054597,0.0011167,0.29143,0.20364,-0.47653
1.5502,0.0037206,0.069923,-0.026224,0.38597,0.42439,-0.99607
0.17963,0.011431,0.046555,-0.0027936,0.15131,0.20367,0.11906
-1.3355,-0.074441,-0.30734,0.020165,0.17353,-0.01194,0.13784
-1.1898,-0.014337,-0.23753,-0.0029205,-0.21651,-0.1504,0.13947
-0.95398,0.0051,0.014028,-0.006089,-0.24141,0.054557,-0.60796
0.65889,-0.04028,-0.37605,-0.018513,-0.12111,-0.036685,0.00083381
0.16229,0.023781,0.025389,0.016281,0.14274,0.014368,-0.29093
0.147,0.063204,-0.08164,0.020467,-0.13132,-0.15862,0.68284
-2.0318,0.015509,-0.25398,0.019148,-0.32689,-0.18163,0.55247
-1.9598,-0.0184,-0.061882,0.0024412,-0.24015,-0.053819,-0.21013
0.25716,-0.0037625,0.079642,0.0038621,0.012493,0.024778,-0.16071
0.72416,0.0509,0.33099,-0.0092893,0.10267,0.067956,0.3235
2.647,0.015977,0.1997,-0.031576,0.088482,0.041879,0.42664
-1.1244,-0.0075426,0.30474,0.01949,-0.17876,-0.20557,0.321
-1.0628,-0.020651,0.078728,0.034204,-0.023311,-0.21638,0.64565
-0.8611,0.035233,-0.18771,-0.008224,-0.078395,0.16774,-0.21484
0.37699,0.015937,0.1887,-0.020152,0.14516,-0.091404,0.065969
1.9557,0.047293,-0.4757,0.0035407,0.50488,0.22006,-0.43276
0.019316,-0.01795,-0.15046,0.032738,0.1823,0.032005,0.38161
2.3412,-0.057619,-0.27194,-0.026007,0.37812,-0.019277,0.65888
0.61759,0.0074252,-0.077334,-0.0039547,0.50599,0.13601,0.22841
-1.4009,-0.065268,-0.6522,-0.062441,0.21207,0.079923,-0.32188
-0.98434,-0.0016631,-0.28019,0.031562,-0.36604,-0.042248,-0.35255
-0.9751,0.0099722,-0.5941,-0.030866,0.32408,0.10215,-0.16921
-0.37483,0.0075424,0.038217,0.011897,-0.40847,-0.2116,0.75921
-0.86654,-0.047059,-0.21433,-0.012294,-0.23253,-0.19637,0.43444
-0.21744,-0.02577,-0.001438,0.0051655,0.0083625,-0.030215,0.092208
1.2428,-0.035536,-0.14247,0.0081242,-0.065984,0.0094914,0.26345
-0.051052,0.035035,0.20366,-0.0061886,0.1257,-0.063656,0.40567
0.82458,0.015448,-0.061943,0.017764,-0.38219,-0.19517,0.23617
-2.1271,-0.055707,-0.47608,-0.019575,0.11755,-0.093173,0.37546
1.2046,-0.03006,0.036242,-0.0014398,0.068664,0.061584,-0.34592
-0.40604,0.048615,-0.011666,-0.015125,0.22324,0.084304,0.15059
0.88507,-0.019954,-0.23088,-0.037828,0.35951,0.080887,-0.7799
-0.10571,-0.07757,-0.48117,-0.039912,0.49612,0.11959,-0.28078
-1.0129,-0.027526,0.15209,0.013424,-0.15225,-0.18607,-0.26643
2.6165,0.03544,0.14357,-0.005528,0.22253,0.07678,-0.047211
-0.82629,-0.023032,0.24445,0.011788,-0.18404,-0.2547,-0.033735
-1.2871,-0.027842,-0.070276,-0.011614,0.24553,0.071719,-0.43736
2.4355,0.023081,0.28809,-0.0152,-0.054245,0.1063,0.020739
-0.90675,0.0071951,0.041459,-0.0026068,0.06651,-0.12642,0.21723
2.0643,-0.032856,0.38854,0.010083,0.037337,0.053077,0.17301
0.72977,-0.00034929,0.094809,-0.005306,-0.01777,0.083391,0.84991
0.003364,0.023127,0.094087,-0.044241,0.24007,0.31472,-0.71205
-2.095,0.013303,0.081992,0.021928,-0.36081,-0.15953,7.11E-05
0.23471,0.0071632,-0.12996,-0.017534,0.46544,0.12837,0.35289
1.1255,-0.027119,-0.029727,-0.0011065,0.2865,0.29471,-0.23592
0.53755,0.048542,0.43229,0.0029031,0.2539,0.14289,-0.35063
-1.7492,-0.041139,-0.21912,0.0012305,0.044942,-0.015177,-0.58643
-0.92832,-0.020877,-0.57836,-0.033687,0.1408,0.28492,-0.32521
-1.635,0.0034655,-0.30411,-0.0082933,-0.13771,0.037397,-0.67151
-0.50971,0.06203,0.38167,0.010607,-0.16109,-0.056347,-0.21852
1.3183,0.00054567,-0.26287,-0.010325,0.096736,-0.10686,0.48037
-0.4555,0.017294,0.21471,0.026463,0.0016512,0.073198,0.14807
0.48492,0.085073,0.026391,-0.015279,-0.081629,-0.029199,0.2782
0.42848,0.032745,0.38865,0.018058,0.037723,-0.045512,-0.46576
-1.3656,-0.050743,-0.1247,-0.017375,-0.061541,0.076023,-0.04181
-0.30645,0.034047,0.039379,-0.0055277,0.0033127,0.15083,-0.29741
-0.26666,0.0018595,-0.12949,-0.017984,0.22825,0.16352,-0.25987
0.90468,-0.014221,0.42344,0.0070399,0.26841,0.2205,-0.50145
0.013,0.081257,0.71924,0.05552,-0.58194,-0.3908,0.82384
-0.38045,-0.040244,-0.082041,-0.0036803,-0.15376,-0.0064942,0.02632
1.5584,0.036953,0.3329,0.060418,-0.40966,-0.18879,0.31284
0.34237,0.049158,0.094448,0.022448,-0.20729,-0.27147,0.91537
0.051675,-0.013123,0.16512,-0.0096841,-0.0057454,-0.1069,0.46388
0.77153,0.015163,-0.038249,-0.0038652,-0.11883,-0.12224,-0.23838
2.3406,0.058523,0.20929,0.060911,-0.056222,-0.010643,0.21391
2.0342,-0.0079937,-0.1675,0.01355,-0.06393,0.094049,0.71758
0.19447,-0.029781,0.32578,0.0097512,0.14932,0.13459,0.11806
-1.7134,-0.02764,-0.11957,0.011011,-0.10261,-0.1396,-0.21621
-0.17091,-0.034168,-0.38481,-0.015127,0.25151,0.045666,-0.23685
2.5686,-0.0094018,-0.036457,0.0094325,0.16762,0.23773,-0.43201
0.27919,0.052716,-0.089039,-0.030726,0.33286,-0.13956,0.06696
0.29786,-0.0036887,-0.0038705,0.010548,-0.076837,0.087604,-0.064877
-0.55645,0.04521,0.089956,-0.048841,0.33815,0.1824,-0.36759
-1.4279,-0.003743,-0.42631,-0.013636,-0.01085,0.0042527,-0.5897
2.3422,0.031611,0.24598,0.048134,-0.23667,-0.12787,0.96867
-2.1673,-0.0084942,-0.6606,-0.027239,-0.19298,-0.053117,0.50642
-0.20237,0.035256,0.35808,0.017828,-0.094392,-0.12325,0.3614
-0.12907,0.02852,0.33809,0.026366,-0.20304,-0.00036016,0.23296
1.259,0.039582,0.38439,0.017267,0.22047,-0.023629,0.4549
0.47437,-0.041648,-0.29185,-0.033453,0.64452,0.3093,-0.21228
2.0695,-0.02074,0.31847,-0.00073587,0.19148,0.15319,-0.51474
-0.23228,0.0094049,-0.061513,0.016562,-0.062904,-0.085559,0.38578
-0.96298,-0.13072,-0.64677,-0.031196,0.36557,0.20877,-0.86595
-1.0493,-0.0063437,-0.21384,0.0020989,-0.13285,-0.12811,0.30574
-0.41235,0.0094299,0.18676,-0.018693,-0.049224,-0.043624,0.26889
-1.4749,0.025426,-0.12931,-0.00069717,-0.22333,-0.24255,0.36445
2.2363,0.07914,0.7621,0.057348,-0.48801,-0.14167,0.11772
-1.4504,-0.0011577,-0.12235,-0.0081684,-0.22207,-0.10953,-0.14245
-0.44045,0.012099,-0.0087168,-0.012024,0.043481,0.011292,0.23785
-0.29207,-0.02511,0.037992,0.0072646,0.20011,0.06061,-0.15116
-1.1093,-0.05278,-0.046836,0.0014065,-0.24539,-0.20526,0.49668
2.3829,-0.035693,-0.27374,-0.016457,0.082577,0.27782,0.23314
-0.40045,0.0083728,0.00196,0.0031926,0.082736,-0.069872,-0.041888
-2.0491,-0.03024,-0.28242,-0.011406,0.047596,-0.13945,0.27277
-0.45777,0.020491,0.17411,-0.010757,0.23232,-0.042294,-0.04438
0.44942,0.068798,0.65849,0.062151,-0.29357,-0.0011067,0.112
0.15622,0.054369,-0.008988,-0.026889,0.13517,0.059129,-0.48564
0.80367,0.020695,-0.13062,-0.0054774,-0.2144,-0.090035,-0.24281
-0.97757,-0.010284,0.055842,-0.0096887,0.091059,-0.090304,0.014357
2.6873,0.063231,0.6243,0.045941,-0.30165,-0.077373,0.41224
-0.82221,-0.0027205,-0.18669,-0.0078585,0.16593,0.0022725,0.096831
0.9397,-0.025516,-0.22344,-0.023059,0.13163,-0.054186,-0.14627
0.10633,-0.04666,0.27094,0.043589,0.073322,0.16093,-0.085265
-1.1642,0.023504,0.071929,-0.0049146,-0.004459,-0.067106,-0.1886
-0.46813,-0.038832,-0.24635,0.019182,0.084109,-0.12671,0.33503
0.21381,0.052753,0.041724,-0.010658,0.23868,0.17677,-0.030695
-0.50049,-0.040673,-0.2078,-0.026938,0.38745,0.14554,-0.48898
-2.7001,0.0023095,0.046491,0.020966,-0.27216,-0.045363,-0.87373
0.4676,0.094622,-0.06819,-0.011101,0.074944,0.023384,-0.12909
0.83634,0.051705,0.28533,0.0054638,-0.21855,0.19213,0.088508
0.55057,-0.0093719,-0.48741,-0.064756,0.70415,0.34596,-0.73701
2.2138,0.032488,0.075985,0.003517,0.017875,0.02285,0.17877
-0.90899,-0.020298,-0.49038,-0.045076,0.74299,0.24383,-0.78583
1.5558,0.0097712,0.34233,-0.01875,0.31383,0.090781,0.14164
-0.38021,0.026302,-0.14286,-0.0066832,0.35748,-0.033593,-0.035184
-0.041837,0.03475,0.30833,0.033253,-0.29995,0.02618,0.10738
1.7471,-0.028745,0.051163,0.046302,-0.39195,-0.088179,0.58723
0.86078,-0.049445,-0.31689,-0.028373,-0.18877,0.069659,-0.3383
0.21782,0.07577,0.23086,0.015744,-0.39095,0.053811,-0.24287
-0.25699,-0.068213,-0.28785,-0.031798,0.35632,0.27519,-0.29007
0.64967,0.012739,-0.00068587,0.013847,-0.3661,-0.24429,0.45111
-0.81662,-0.00064345,0.27168,0.0034,-0.2909,-0.31445,0.29471
-0.12009,0.0010972,0.10485,0.01637,-0.025787,0.0036071,-0.23405
0.32708,-0.0096395,-0.12205,0.0084299,0.14916,0.11463,-0.611
0.73488,0.035192,-0.21085,-0.00132,-0.18563,-0.087376,-0.35352
-0.24799,0.060479,0.28794,0.0094705,0.10211,0.070654,-0.14689
0.95342,0.016677,-0.12228,-0.01064,0.12271,-0.0021004,-0.61452
-0.80556,0.047931,0.22826,0.0065416,0.026492,-0.02562,0.0030776
-0.92473,-0.059235,-0.25849,-0.019443,0.38252,0.13687,-0.26903
-0.4978,-0.050858,-0.29102,-0.015998,0.54956,-0.036356,-0.096004
0.60387,0.020963,0.22193,-0.00049561,0.27746,0.057279,0.29436
-0.68214,-0.050236,-0.42972,-0.057353,0.55325,0.32593,-0.72133
-0.42541,-0.052323,-0.12912,-0.021868,0.14381,-0.046599,0.26339
2.3413,0.023657,0.21957,-0.017612,0.23669,0.12336,-0.55456
-0.95939,-0.075531,-0.31276,-0.0084281,-0.0050542,-0.17431,0.4277
2.2765,-0.0081062,-0.099491,-0.038593,0.10208,0.033704,0.58374
-0.95485,0.018609,0.20709,0.050682,-0.26392,-0.14828,0.59309
1.1524,0.010378,0.022082,-0.0035327,0.19066,0.22406,0.056375
0.20253,-0.015371,0.29762,0.046828,-0.41065,0.060078,-0.072796
2.3961,-0.056071,0.22114,-0.010993,0.44739,0.13019,-0.051353
0.31158,0.070178,-0.031634,-0.02223,-0.13911,0.12859,-0.21684
-0.85212,-0.012157,-0.11349,-0.041311,0.35014,0.15495,-1.0529
1.6389,0.021732,-0.18597,0.010743,-0.14282,-0.12523,0.78011
-0.92068,0.050855,0.40344,0.025819,-0.19618,-0.052945,-0.18595
-0.54657,0.0065045,0.11573,-0.00082083,0.16472,0.094819,-0.29517
-0.98274,-0.0037183,-0.019175,-0.028104,0.08249,-0.019941,0.008714
0.19939,-0.048361,-0.32278,-0.055589,0.53554,0.26157,-0.50073
0.68367,0.083755,0.33628,0.034171,-0.13819,0.042928,-0.32535
-1.992,-0.060032,-0.69783,-0.0065464,0.11163,0.13947,-0.42524
1.1946,-0.037522,0.16628,0.021923,-0.32415,-0.173,0.25004
-1.3371,0.033012,0.33603,0.042569,-0.35229,-0.22805,0.43722
-0.27703,0.015277,0.41069,0.0087235,-0.16386,-0.053191,-0.45366
2.2867,0.11195,0.38988,0.0072107,-0.035593,-0.14493,0.3811
-2.3443,-0.05629,-0.42927,-0.024204,0.060417,0.024951,-0.15934
-1.7955,-0.056613,-0.22593,-0.00743,-0.027479,-0.057842,-0.38224
0.049229,-0.031748,0.08062,-0.0225,0.14888,0.097962,0.55289
-0.78197,-0.083185,-0.086862,-0.017314,0.39629,0.076372,-0.12091
-1.3814,-0.025442,0.2379,0.0054445,-0.30111,-0.14599,0.41681
0.14993,0.030838,0.27511,0.0081246,-0.021104,-0.15786,0.63248
0.79655,0.079186,0.94419,0.040483,-0.4175,-0.026603,0.27627
-0.51784,-0.026194,-0.2498,0.017919,-0.064237,-0.18124,0.096285
0.48401,0.032042,-0.16553,-0.038651,0.022468,0.019071,0.25917
-1.0905,0.018736,0.0042432,0.0056397,-0.37774,-0.10933,-0.2156
0.3698,0.018696,-0.47539,-0.041552,0.61795,0.088274,-0.27597
-0.3357,-0.03645,-0.032858,-0.020871,0.15538,0.084228,-0.44031
-1.1152,0.012352,-0.089085,0.0051127,0.12896,-0.097039,-0.15084
-0.79614,0.0024733,0.37101,0.022812,-0.41154,-0.12554,0.33266
0.59462,0.03149,0.32996,-0.0040251,-0.11731,-0.14649,0.47335
-0.028784,-0.00015686,-0.11689,-0.034778,0.20354,0.25972,-0.064849
-0.97712,-0.054944,-0.35459,-0.010753,0.039007,0.032571,0.34265
-0.77544,0.045547,0.28374,0.025108,-0.39206,0.070373,-0.17949
-1.6084,0.0084064,0.11196,0.0076529,-0.31115,-0.22307,0.051854
2.5083,0.03023,-0.025041,-0.011323,0.32338,0.16404,-0.19476
-0.5023,0.0010495,0.23967,0.033156,-0.22636,-0.37666,0.99615
-0.066794,0.04716,0.099952,0.02501,-0.25057,-0.076702,0.6649
0.51613,-0.023534,0.085492,0.0394,-0.67285,-0.31054,0.94675
-0.28781,-0.057502,0.29854,0.017429,-0.28745,-0.02223,0.14435
-0.76734,0.053535,-0.15297,0.0020917,-0.13199,0.1069,0.079093
1.7032,-0.012549,0.16297,0.022161,0.062283,-0.051895,-0.18964
0.35116,0.0077292,0.35051,-0.0019718,0.017937,0.11118,-0.14342
-1.2719,0.0051816,-0.086089,-0.014924,-0.15871,-0.013746,0.28927
0.25604,-0.041999,-0.10569,-0.0020773,0.11903,0.062766,0.18772
-1.2642,-0.030867,-0.54474,-0.024498,0.075628,-0.14585,0.26832
-0.62482,0.058104,0.48681,0.044504,-0.38459,-0.20973,0.19129
0.32146,-0.077085,-0.59481,-0.081652,0.57391,0.2859,-0.55857
0.68838,0.01,0.34483,0.037178,-0.10592,-0.0081694,-0.11194
-0.64639,-0.0055799,-0.30519,-0.020584,0.2241,0.081135,0.089427
1.7932,0.036946,0.28658,-0.02336,0.1982,-0.10013,0.37941
0.26327,-0.013158,-0.46719,-0.085755,0.86384,0.32382,-0.16145
0.53595,0.048616,0.17746,0.042192,-0.049029,0.055073,-0.49567
-1.6291,0.10069,-0.048919,-0.027863,0.045761,-0.22584,0.20967
0.56565,0.061672,0.37093,-0.0080175,0.20893,0.08851,-0.12959
-2.022,0.006329,-0.11699,-0.0020922,-0.019282,-0.027142,0.30159
0.84797,-0.019067,-0.17897,-0.022215,0.032959,-0.0068697,-0.42931
-0.3548,-0.03719,-0.093139,-0.033705,0.41345,0.12402,-0.25291
2.7388,0.027161,0.50761,0.036492,-0.1325,-0.033827,0.39727
-0.31636,-0.025832,0.078696,-0.0025784,0.10438,-0.037667,-0.023379
0.4534,-0.014152,-0.64702,-0.012775,0.21943,-0.07258,-0.025086
-0.44698,-0.037385,-0.077599,-0.0085497,0.14549,-0.00070465,0.23259
-1.8139,0.0052117,-0.31045,0.02215,-0.091508,-0.15616,-0.021008
0.76482,0.025738,-0.040624,-0.013553,0.15663,-0.031498,0.38355
0.40038,0.015346,-0.020339,-0.02177,0.26727,0.092872,-0.47077
-1.1824,-0.05121,-0.26159,-0.0032685,0.24546,-0.20758,0.55377
0.24055,0.063465,0.54222,0.06661,-0.32161,-0.20514,0.78253
0.45322,-0.046484,-0.17626,-0.039063,0.47648,0.18417,-0.16076
-1.3724,-0.047385,0.075718,0.019117,-0.057597,0.040154,-1.1324
0.33521,-0.056953,0.15519,-0.0080316,0.1249,0.33794,-0.37965
1.1164,0.0013003,-0.27023,-0.0095936,-0.33028,0.028615,0.33212
0.095062,-0.0050729,-0.26244,-0.0089115,0.0051453,-0.13302,0.91095
-0.29546,-0.004126,0.20694,0.0099214,-0.099682,-0.15888,0.42441
1.377,-0.028789,-0.25315,-0.0051901,0.1351,0.12373,-0.56685
1.4148,-0.033833,-0.021674,-0.0043438,-0.050771,-0.047349,0.05401
2.3723,0.069235,0.40219,0.013515,0.12042,0.044562,-0.4724
-1.0185,-0.067984,-0.068135,-0.0052109,-0.25782,-0.13188,0.15871
2.6776,-0.054706,-0.22517,0.0019916,0.30919,0.36495,-0.53861
-0.12976,-0.031499,0.3555,0.0040048,0.25167,-0.064205,-0.37897
-1.1138,-0.097454,0.29384,0.0079973,-0.41841,-0.19744,0.23592
0.46667,-0.019273,0.44599,0.053937,-0.83731,-0.32486,0.70019
1.3294,0.039792,0.24718,-0.0090417,0.15088,0.12099,0.15803
-0.91959,-0.059845,-0.75752,-0.03225,0.2459,0.078109,-0.45612
-2.1521,-0.043083,-0.24251,-0.01041,0.075936,-0.1423,0.20941
-0.16439,-0.010038,-0.0041709,0.010101,0.034097,-0.099851,0.21072
0.48561,0.021766,-0.00064389,-0.023215,0.29479,0.12399,0.27035
-0.24847,-0.008685,0.087082,-0.0033597,-0.070902,-0.11633,0.2543
-0.23992,0.024081,0.064809,0.044668,-0.39257,-0.078991,0.3794
-0.3467,-0.045186,0.17405,0.0074062,-0.14508,-0.015833,0.66125
-1.0502,0.017555,-0.029924,-0.0050322,0.18253,0.16169,-0.77577
-1.027,-0.020125,-0.28772,0.0067219,-0.24718,-0.04762,0.58238
1.0991,0.02204,-0.15003,-0.029173,0.11217,0.2493,-1.3221
-0.27612,0.054677,0.32818,0.013956,-0.31693,-0.066912,-0.071745
2.1495,0.01337,0.21568,-0.00061364,0.12095,0.11879,-0.29431
-1.2663,-0.027495,-0.48081,-0.0054519,0.1837,0.073312,-1.018
0.35563,0.028226,-0.043345,0.021475,-0.49463,-0.032618,0.43207
1.2035,0.076066,0.027906,-0.0173,0.28269,0.31948,-0.80504
-0.17134,0.013785,-0.069253,-0.02084,0.33176,0.10485,-0.18671
2.2576,0.024156,-0.086232,-0.02924,-0.14548,0.23604,-0.18348
2.1994,-0.033885,0.048336,-0.0073204,0.28825,0.085833,0.21733
-1.3285,-0.058337,-0.75623,-0.063433,0.35329,0.20113,-0.89836
0.99052,0.016436,0.31849,-0.024984,-0.17428,-0.1052,-0.014439
-1.0934,-0.026172,0.39634,0.029004,-0.29013,-0.032503,-0.21469
-1.9079,-0.097547,-0.61632,-0.022306,0.433,-0.027613,0.18393
-1.4443,0.015766,-0.027744,-0.0059713,-0.11554,-0.15537,-0.15376
-0.94207,0.026637,-0.39374,-0.010507,0.079345,-0.032285,-0.59046
-1.8011,0.060583,-0.13846,0.037225,-0.59275,-0.12129,-0.27309
-0.38583,-0.0047097,0.18209,-0.031446,0.3097,-0.15183,0.43302
-2.1464,-0.035014,0.056377,0.0055688,-0.099512,-0.44019,1.2287
0.97348,0.039475,0.52197,0.041098,-0.43534,-0.11795,1.3339
1.6282,0.078295,0.32813,0.0024932,0.080894,-0.014543,0.49429
-0.49913,-0.0052388,0.13979,-0.0051681,0.40136,0.010326,-0.18821
0.22505,0.052086,0.15975,-0.0063091,0.027829,0.061566,0.504
0.72458,-0.040766,-0.074306,0.0060216,0.08388,0.01804,0.4212
0.45905,-0.039943,-0.28421,-0.0067362,0.20646,0.10348,-0.056743
-0.68193,-0.0044724,0.016216,-0.0096258,0.25826,-0.035476,-0.22201
1.4157,0.026129,-0.048044,0.0076938,-0.18807,0.10786,-0.5074
1.0874,-0.022127,-0.6876,-0.024418,0.16112,0.22608,-0.55278
0.87383,-0.038519,0.065495,0.010256,0.16305,0.012889,-0.68615
2.5477,0.030269,0.4843,0.012122,-0.10992,-0.085495,0.50655
-1.3589,-0.026002,0.0056707,-0.039195,0.02302,-0.26535,0.94478
0.28215,0.10318,0.72694,0.044964,-0.17332,0.19668,-0.9755
